TimeStep[s];Np;Nbound;Nfixed;Nmoving;Nfloat;Nfluid
200;25289;5987;5240;747;0;19302

Pos.x[m];Pos.y[m];Pos.z[m];Idp;Vel.x[m/s];Vel.y[m/s];Vel.z[m/s];Rhop[kg/m^3];Type;
2.3390463E-02;-8.8004977E-02;-1.3723820E-02;11372;2.1307818E-04;-6.8736431E-04;-1.8430429E-03;1.0013346E+03;3;
2.8205026E-02;-8.9811713E-02;-6.5467227E-03;14888;-3.2319929E-03;-3.2207177E-03;1.2250418E-04;1.0012857E+03;3;
2.2618737E-02;-6.7407191E-02;-1.9830346E-02;18695;1.3775553E-02;4.8534423E-03;1.7814350E-03;1.0012277E+03;3;
1.7370304E-02;-6.9016129E-02;-1.6116651E-02;14773;8.3939023E-03;-1.5152254E-04;1.0009154E-02;1.0014582E+03;3;
4.2217359E-02;-9.1039807E-02;-1.4001300E-02;19137;2.5589764E-04;3.1901731E-03;2.9598386E-03;1.0012401E+03;3;
3.0011021E-02;-8.3557449E-02;-9.8365359E-03;22622;1.8878164E-03;-4.1056094E-03;1.4839260E-03;1.0012363E+03;3;
3.0656513E-02;-7.6350190E-02;-1.1985132E-02;9467;4.3819021E-03;-5.2146339E-03;7.5731543E-03;1.0013565E+03;3;
4.0012963E-02;-6.7488119E-02;-2.4694350E-02;15982;5.8902912E-03;1.4799066E-02;-2.3530233E-03;1.0016962E+03;3;
3.1355541E-02;-7.5805493E-02;-2.6660150E-02;17414;4.9211842E-04;3.3471929E-03;-9.3410019E-04;1.0014799E+03;3;
3.4006506E-02;-7.6442294E-02;-4.3258187E-03;11750;6.9223321E-03;-1.9048797E-03;1.5731440E-03;1.0012084E+03;3;
3.5508499E-02;-6.9104195E-02;-7.1217120E-03;6593;1.2183358E-02;-1.2612548E-03;1.3761160E-02;1.0011663E+03;3;
3.8358606E-02;-7.5661138E-02;-2.5485886E-02;19309;6.0271909E-03;7.3765158E-03;-5.0004173E-06;1.0013506E+03;3;
4.5042899E-02;-7.7250004E-02;-2.4327712E-02;11833;3.1517833E-03;-1.2177385E-03;-5.0133402E-03;1.0015626E+03;3;
3.4020443E-02;-7.6772101E-02;-1.8189579E-02;24143;7.7960957E-03;4.3501623E-04;7.6060258E-03;1.0013155E+03;3;
4.6908382E-02;-6.9227092E-02;-2.4594691E-02;10280;-2.6866139E-04;4.7163265E-03;4.3307496E-03;1.0009449E+03;3;
3.7250202E-02;-7.6160140E-02;-1.1198170E-02;9120;3.3532674E-03;2.2360603E-03;3.1776354E-03;1.0012478E+03;3;
3.2584760E-02;-8.3303645E-02;-2.3229877E-02;24313;9.3320357E-03;3.8188593E-03;2.7960585E-03;1.0015317E+03;3;
4.1497454E-02;-7.3514067E-02;-4.7927485E-03;8591;1.0140023E-02;-1.2206598E-03;3.2348561E-03;1.0014181E+03;3;
3.5039235E-02;-8.3927572E-02;-1.5775315E-02;12304;3.4902042E-03;-1.3955341E-03;-2.9507096E-04;1.0014930E+03;3;
4.3601144E-02;-7.5387076E-02;-1.2236154E-02;7964;2.8910218E-03;9.9343219E-05;8.4491051E-04;1.0011238E+03;3;
3.9012734E-02;-8.4048070E-02;-2.5985768E-02;20423;6.3249571E-03;3.8948802E-03;2.0733599E-03;1.0017663E+03;3;
3.6293227E-02;-8.3506085E-02;-8.5396394E-03;12237;1.9508159E-03;-6.2797368E-03;8.3081599E-04;1.0011456E+03;3;
4.0415883E-02;-7.3014647E-02;-1.8854007E-02;18091;4.6016308E-03;6.7462642E-03;-2.1046095E-03;1.0013252E+03;3;
3.5287932E-02;-9.1128856E-02;-1.4227824E-02;13791;1.7848243E-03;-1.7943598E-03;-2.8313806E-03;1.0013719E+03;3;
4.7155771E-02;-7.2656475E-02;-1.7046358E-02;19910;-5.1467592E-04;7.6284898E-03;1.5382085E-03;1.0013755E+03;3;
4.3828219E-02;-8.6843312E-02;-2.0111836E-02;12810;-8.9663127E-04;-1.5341362E-03;-3.4621723E-03;1.0013608E+03;3;
4.0457714E-02;-8.0485053E-02;-1.9302228E-02;16946;5.0608073E-03;3.8435049E-03;-1.7099406E-03;1.0012183E+03;3;
5.1772073E-02;-7.3623613E-02;-2.2365635E-02;17465;1.0776024E-04;7.7890093E-03;3.0264870E-04;1.0016388E+03;3;
5.2790374E-02;-7.5601906E-02;-1.3971656E-02;22688;-5.0371191E-03;-2.7715219E-03;2.0854122E-03;1.0011142E+03;3;
4.6404567E-02;-8.5532486E-02;-2.6316764E-02;6617;5.1071388E-03;-2.4163147E-04;-3.0999442E-03;1.0009512E+03;3;
4.2340796E-02;-8.3244339E-02;-1.2955647E-02;19797;1.1455135E-03;2.6225192E-03;-6.8506734E-03;1.0015822E+03;3;
5.1324848E-02;-8.1662670E-02;-2.6866553E-02;15235;3.2032763E-03;3.6534246E-03;-5.6758919E-04;1.0012900E+03;3;
3.6323346E-02;-8.9803822E-02;-2.2283385E-02;21953;-1.3108253E-03;-5.7179588E-03;-3.8317756E-03;1.0011618E+03;3;
4.8705500E-02;-8.0145165E-02;-1.7743582E-02;19786;2.5832898E-03;4.7598947E-03;-3.7929500E-03;1.0014688E+03;3;
5.0396193E-02;-8.6057365E-02;-2.0990547E-02;21632;2.0318086E-05;9.9791528E-04;-2.5059600E-04;1.0014756E+03;3;
4.8618246E-02;-8.7858461E-02;-1.3351971E-02;22730;-1.1417561E-03;4.8129112E-04;1.4464307E-04;1.0013086E+03;3;
4.8100855E-02;-7.1953282E-02;-8.6000832E-03;21547;1.6441891E-03;6.1977929E-03;-1.8793636E-04;1.0015186E+03;3;
4.3518197E-02;-7.9656467E-02;-5.8315741E-03;12815;-1.6955531E-03;-6.9205696E-03;-5.7602051E-04;1.0011525E+03;3;
4.8711088E-02;-8.2916208E-02;-9.2093460E-03;10443;1.5495098E-03;2.1722179E-03;-4.7226748E-03;1.0014383E+03;3;
4.1858092E-02;-6.7692854E-02;-1.1789692E-02;9284;2.0653578E-03;2.2232810E-03;6.1754663E-03;1.0012366E+03;3;
5.0037205E-02;-8.7135993E-02;-5.0265570E-03;23181;4.2679831E-03;2.5997013E-03;-2.4519495E-03;1.0009196E+03;3;
3.3787053E-02;-7.0325151E-02;-2.2022944E-02;20283;8.2106851E-03;-7.9513630E-03;-3.7782458E-03;1.0013776E+03;3;
4.1866735E-02;-8.6799599E-02;-4.6005165E-03;23354;5.7364963E-03;-5.5604026E-04;2.7631561E-04;1.0015220E+03;3;
3.5977516E-02;-6.8958573E-02;-1.4571719E-02;20397;8.9907777E-03;-1.5499954E-03;5.1216390E-03;1.0013535E+03;3;
5.4086894E-02;-8.4713481E-02;-1.5251853E-02;6749;1.5584950E-04;-2.9564495E-03;-4.2210077E-04;1.0012576E+03;3;
5.0866645E-02;-7.6269865E-02;-4.1930350E-03;12678;-2.7159620E-03;2.6510237E-04;-2.3425315E-03;1.0010511E+03;3;
5.5329248E-02;-6.8385273E-02;-1.4465097E-02;13685;9.0824865E-04;1.3970389E-03;-4.0668682E-03;1.0011428E+03;3;
5.6121211E-02;-7.0903771E-02;-8.3812382E-03;13395;4.1751871E-03;4.7098254E-03;-7.1448172E-03;1.0011668E+03;3;
5.5482075E-02;-7.9315946E-02;-9.1109797E-03;22127;2.4390277E-03;4.3193586E-03;9.0080907E-04;1.0013995E+03;3;
5.7081286E-02;-6.9346011E-02;-2.4413509E-02;10672;2.9822695E-04;3.6793766E-03;-4.9460772E-03;1.0013433E+03;3;
6.3621148E-02;-7.8501821E-02;-2.8056739E-02;12597;-1.5363868E-03;1.7876245E-04;-2.0728679E-03;1.0014390E+03;3;
5.6340799E-02;-7.9326533E-02;-2.2668356E-02;20288;-3.7515296E-03;6.9017261E-03;1.5040656E-03;1.0016345E+03;3;
5.9145026E-02;-7.3408432E-02;-1.9291636E-02;12521;2.3392360E-03;7.8589376E-04;-8.8585226E-04;1.0015194E+03;3;
6.4693734E-02;-7.9331778E-02;-2.1834863E-02;22425;-4.7618016E-03;-1.6269744E-03;-1.3520975E-03;1.0013339E+03;3;
6.4430982E-02;-7.2685577E-02;-2.6485136E-02;18372;7.0281926E-04;7.7007286E-04;-8.2771853E-03;1.0015070E+03;3;
7.0929162E-02;-6.8498045E-02;-2.5125217E-02;24446;-3.3885302E-04;-1.7234279E-03;4.9211332E-03;1.0012950E+03;3;
5.9438664E-02;-8.6361408E-02;-2.0124275E-02;20932;-1.2999737E-04;6.3992722E-04;-1.4661023E-03;1.0007830E+03;3;
7.2636664E-02;-7.7485293E-02;-1.5102256E-02;23070;2.3522647E-04;6.7491544E-04;-1.0271316E-03;1.0007051E+03;3;
7.6127663E-02;-6.9686614E-02;-2.0787381E-02;23080;-1.9644424E-03;-2.9423458E-03;9.9794194E-04;1.0013466E+03;3;
7.3514663E-02;-7.3615924E-02;-8.1386771E-03;20934;4.5702740E-04;1.1116986E-03;-9.8370074E-04;1.0011147E+03;3;
5.6586415E-02;-8.6610720E-02;-2.5391255E-02;21682;6.4923475E-04;9.3572098E-04;-1.1300893E-03;1.0009399E+03;3;
6.1584499E-02;-8.6234748E-02;-2.7334845E-02;22401;-5.6748686E-04;-4.7208247E-04;9.1450918E-04;1.0001128E+03;3;
6.1058503E-02;-8.8356405E-02;-1.3268941E-02;22402;6.0912332E-04;8.3339779E-04;-2.0025012E-03;1.0005626E+03;3;
7.3511176E-02;-8.0717973E-02;-2.0348975E-02;23660;-7.3223455E-05;-1.4459026E-04;6.4889318E-04;9.9992450E+02;3;
7.4602060E-02;-8.0019422E-02;-1.1956099E-02;23661;1.8345381E-04;3.0869857E-04;7.0757407E-05;1.0000718E+03;3;
7.0569463E-02;-7.4511528E-02;-2.1946665E-02;22414;-5.7498747E-03;-5.3894510E-03;-2.6947178E-04;1.0014563E+03;3;
6.5852769E-02;-7.0527822E-02;-1.8000074E-02;20702;8.5037429E-04;4.7640256E-03;-3.0927376E-03;1.0014244E+03;3;
6.5935791E-02;-7.8400761E-02;-1.5822580E-02;16824;1.3833187E-04;1.8950263E-03;-2.0365205E-03;1.0013583E+03;3;
7.2049670E-02;-7.0223145E-02;-1.4746043E-02;23630;-1.0590596E-03;4.2583346E-03;-2.6106122E-03;1.0014597E+03;3;
5.8931679E-02;-8.0502108E-02;-1.6032740E-02;24419;-4.5837769E-03;1.9743610E-03;-8.9905958E-04;1.0014594E+03;3;
6.8414941E-02;-7.7832893E-02;-8.7775728E-03;21701;1.1326171E-03;1.6358852E-03;-3.6300144E-03;1.0012172E+03;3;
6.6255517E-02;-6.9335483E-02;-1.0652012E-02;7562;9.4142428E-04;3.5758391E-03;-1.8427524E-03;1.0013210E+03;3;
6.2914304E-02;-8.1609011E-02;-9.3815578E-03;8956;9.0901263E-04;1.1495370E-03;-6.8887142E-03;1.0014313E+03;3;
6.1837297E-02;-7.4063025E-02;-1.2155480E-02;20325;2.1946556E-03;4.7660945E-03;-3.0904647E-03;1.0014497E+03;3;
5.6515850E-02;-8.6328618E-02;-8.0424054E-03;9878;2.2048447E-03;8.5667818E-04;-1.0077672E-03;1.0013143E+03;3;
6.3925155E-02;-7.4696355E-02;-4.4364966E-03;16732;2.4280692E-03;1.4548056E-03;-2.4075501E-03;1.0015265E+03;3;
6.9836959E-02;-6.9385260E-02;-4.3217139E-03;9694;1.9481205E-03;3.1607845E-03;-1.8455692E-03;1.0012957E+03;3;
7.8789972E-02;-6.8727709E-02;-7.0570870E-03;21684;2.8634729E-04;1.5424786E-04;-2.3004969E-03;1.0009900E+03;3;
-9.5935091E-02;-4.6816260E-02;-2.2110870E-02;6163;3.2641480E-04;-6.8984542E-04;4.3453771E-04;1.0003882E+03;3;
-9.3547069E-02;-5.3363573E-02;-2.5757922E-02;6146;-3.1633768E-04;6.7015318E-04;-7.5956812E-04;9.9995721E+02;3;
-9.4010577E-02;-5.2429833E-02;-9.2985304E-03;6389;3.5752493E-04;-1.0142450E-03;8.0078735E-04;1.0002107E+03;3;
-9.2871442E-02;-4.9281616E-02;-1.1208688E-02;6179;-1.4780011E-04;-1.4927804E-04;4.2587452E-04;1.0007654E+03;3;
-9.2526399E-02;-4.4322956E-02;-6.0345177E-03;6369;-4.4979164E-04;3.2078748E-04;-4.3790927E-03;1.0011279E+03;3;
-9.1742344E-02;-4.3512654E-02;-1.5414109E-02;6167;-1.6023568E-03;-8.5361802E-04;-6.0952641E-04;1.0012522E+03;3;
-7.2264306E-02;-5.4854747E-02;-2.7250420E-02;22771;3.1878354E-03;-1.8637419E-03;2.0643091E-03;1.0013159E+03;3;
-6.9362439E-02;-6.6411674E-02;-4.8495466E-03;18544;-2.3172190E-03;1.1085161E-03;2.8774797E-04;1.0013059E+03;3;
-8.5461840E-02;-6.1091412E-02;-2.7253682E-02;6734;-1.1947759E-04;2.0489650E-04;-1.7830695E-03;1.0007981E+03;3;
-8.7809250E-02;-5.9463691E-02;-1.3777131E-02;6398;-6.2288243E-05;2.4017307E-04;-1.7647087E-04;1.0006110E+03;3;
-8.6802773E-02;-5.8368269E-02;-1.9473821E-02;6399;-4.3753316E-04;-1.2072537E-04;7.2002440E-04;1.0009625E+03;3;
-7.1506910E-02;-6.4524822E-02;-1.8727938E-02;23580;1.6086706E-03;1.8637793E-04;5.4193864E-05;1.0017253E+03;3;
-8.1019036E-02;-5.5763084E-02;-2.1104909E-02;19369;-2.3311030E-03;-1.0154096E-03;2.9951101E-03;1.0011280E+03;3;
-8.0168366E-02;-5.5441294E-02;-2.7063744E-02;10544;-2.0626013E-03;-2.7097252E-03;1.7107526E-03;1.0012369E+03;3;
-7.8273199E-02;-6.2645450E-02;-2.2109846E-02;20313;-2.6209808E-03;2.6379528E-03;-5.7922574E-03;1.0010533E+03;3;
-8.4428146E-02;-5.2392602E-02;-1.5532847E-02;12122;-6.1248811E-03;5.8630188E-03;-2.0964860E-03;1.0013350E+03;3;
-6.8860970E-02;-5.5300653E-02;-2.0174513E-02;19370;3.7155072E-03;1.0800869E-03;7.4252876E-04;1.0010555E+03;3;
-8.5668124E-02;-5.6303874E-02;-8.8381534E-03;21719;-4.1680256E-04;1.4558074E-03;-3.9784089E-04;1.0013453E+03;3;
-6.9356501E-02;-5.8198702E-02;-1.4185722E-02;19175;2.7244515E-03;-7.4403093E-04;-1.4127283E-04;1.0013260E+03;3;
-7.3201634E-02;-5.2058626E-02;-1.6148355E-02;11108;-4.7381972E-03;-7.3199379E-03;-2.4733066E-05;1.0013698E+03;3;
-8.6425446E-02;-5.1190563E-02;-2.1983806E-02;13887;2.4914923E-05;1.2765914E-03;-1.8937744E-03;1.0013774E+03;3;
-7.3900186E-02;-6.4063512E-02;-1.1258344E-02;19213;1.6161334E-03;6.9373712E-04;-2.4236161E-03;1.0014824E+03;3;
-8.0312818E-02;-6.1750673E-02;-1.4182888E-02;23778;-3.8797603E-04;1.9503331E-03;4.7570551E-04;1.0013863E+03;3;
-7.6320060E-02;-5.8709234E-02;-1.8906843E-02;22954;2.5627494E-03;-5.8884039E-03;-3.1965473E-03;1.0012369E+03;3;
-7.9165280E-02;-5.4769207E-02;-1.2365603E-02;19127;-5.1930523E-03;4.5988690E-03;-5.1498525E-03;1.0014529E+03;3;
-7.4694216E-02;-5.6953959E-02;-7.5724777E-03;7575;-6.9823661E-03;-2.1665210E-03;-4.9806084E-03;1.0012278E+03;3;
-7.5270534E-02;-5.0016489E-02;-2.3012487E-02;22788;1.6566270E-03;-4.1247695E-03;-4.2509418E-03;1.0019785E+03;3;
-8.6541049E-02;-4.7979735E-02;-1.2259515E-02;24889;4.8413855E-04;8.1488527E-03;-1.2303896E-03;1.0012401E+03;3;
-8.2501210E-02;-4.7270909E-02;-2.4614831E-02;9560;1.5038084E-03;-1.5229533E-03;-5.1058183E-04;1.0015601E+03;3;
-6.8593994E-02;-6.1607968E-02;-2.4113273E-02;22971;1.6830231E-03;1.2551345E-03;8.6384919E-04;1.0015944E+03;3;
-7.5167313E-02;-4.8586465E-02;-9.8284781E-03;18441;6.4324774E-03;-1.2143803E-03;4.1994858E-03;1.0013660E+03;3;
-8.6147673E-02;-4.4707708E-02;-1.8417677E-02;7649;8.9740625E-04;6.2780418E-03;-2.8591240E-03;1.0013332E+03;3;
-6.8810798E-02;-5.3844564E-02;-7.6569822E-03;16408;-6.5747513E-03;-1.3608785E-03;3.3220549E-03;1.0014446E+03;3;
-7.8721397E-02;-6.3310049E-02;-7.6634847E-03;7791;6.8667450E-04;-7.4324530E-04;-2.0138558E-03;1.0010933E+03;3;
-8.0880478E-02;-4.5784768E-02;-6.8253404E-03;14255;8.0860002E-05;6.8832235E-04;-4.6016444E-03;1.0011389E+03;3;
-6.7666143E-02;-4.7049917E-02;-7.7789756E-03;19891;7.5422381E-03;-2.1941299E-03;3.1778745E-03;1.0013207E+03;3;
-7.8845501E-02;-4.6371736E-02;-1.6518302E-02;16743;2.6336433E-03;-3.1396898E-03;-1.9115465E-03;1.0015513E+03;3;
-6.7458704E-02;-4.7813155E-02;-2.1783238E-02;10085;4.6051471E-03;-4.8031579E-03;1.7587703E-03;1.0014111E+03;3;
-6.7272373E-02;-4.8695154E-02;-1.4381523E-02;14035;6.4206636E-03;-6.2071369E-03;3.4737745E-03;1.0012412E+03;3;
-8.5341327E-02;-5.0488207E-02;-5.6919600E-03;20986;7.0957711E-04;2.2035982E-03;-3.0776365E-03;1.0014965E+03;3;
-8.2923599E-02;-5.8569483E-02;-4.7076452E-03;20903;1.1829028E-03;-3.8232186E-04;-1.8567048E-03;1.0010852E+03;3;
-8.9772552E-02;-4.3368682E-02;-2.3568170E-02;23416;7.7630341E-04;2.7499779E-03;-1.8885500E-03;1.0014264E+03;3;
-7.5439960E-02;-4.3590650E-02;-2.4759481E-02;21510;2.2661712E-03;-5.2510761E-03;5.4636449E-03;1.0011449E+03;3;
-7.2213836E-02;-4.3978475E-02;-1.7709944E-02;14658;1.1569731E-02;-1.4380012E-02;7.5529083E-03;1.0010386E+03;3;
-5.1490903E-02;-5.0853595E-02;-2.7578382E-02;14725;1.5710488E-02;-6.5204995E-03;5.5099004E-03;1.0014569E+03;3;
-6.2050670E-02;-6.1753001E-02;-2.6563020E-02;14650;5.0409739E-03;5.4270141E-03;5.6229043E-03;1.0008475E+03;3;
-5.6660537E-02;-6.6043682E-02;-2.7521715E-02;16193;-3.8554326E-03;2.6622124E-03;2.2659693E-03;1.0016283E+03;3;
-6.6162996E-02;-6.4300857E-02;-1.2146608E-02;13618;5.1717670E-03;2.2023371E-03;2.0474796E-03;1.0011015E+03;3;
-5.0875597E-02;-5.8595382E-02;-2.6377151E-02;14459;1.6915357E-02;-5.5107549E-03;7.7345073E-03;1.0014622E+03;3;
-6.1203387E-02;-6.6397652E-02;-6.2011904E-03;24025;2.1648945E-03;4.9371686E-04;-7.2344923E-03;1.0011745E+03;3;
-4.8967537E-02;-6.5599747E-02;-2.6629815E-02;22876;6.7409375E-03;-5.6917272E-03;1.0995173E-03;1.0013874E+03;3;
-6.0266569E-02;-4.6293549E-02;-2.4405301E-02;13128;9.5794676E-03;-7.0345374E-03;-1.9902464E-03;1.0012310E+03;3;
-6.4975828E-02;-5.3116266E-02;-2.5772277E-02;20979;1.2233489E-02;-7.5933491E-03;6.6344296E-03;1.0014474E+03;3;
-6.0587242E-02;-5.1213071E-02;-1.8538767E-02;23401;5.2590081E-03;-3.2855144E-03;4.3505951E-04;1.0015947E+03;3;
-6.5127186E-02;-5.9701473E-02;-6.7783576E-03;19435;7.4903900E-03;1.9072513E-04;-1.9342887E-03;1.0011798E+03;3;
-5.6921806E-02;-5.4116219E-02;-2.5065089E-02;12265;8.0375606E-03;-3.7004678E-03;5.4735201E-03;1.0013252E+03;3;
-6.3202336E-02;-5.5131964E-02;-1.2924226E-02;10624;3.2980234E-04;-3.0246720E-04;3.1276650E-03;1.0011757E+03;3;
-6.2064845E-02;-5.8162369E-02;-2.1009836E-02;17075;8.0891000E-03;-1.0956175E-02;1.5753511E-02;1.0017402E+03;3;
-5.4890625E-02;-5.6383345E-02;-1.6581239E-02;21970;5.8911010E-03;2.8707772E-03;9.1993185E-03;1.0011785E+03;3;
-6.1688174E-02;-6.5985858E-02;-1.9751541E-02;24061;3.9564185E-03;-3.5279733E-03;-3.1191802E-03;1.0012175E+03;3;
-5.0102040E-02;-5.9609301E-02;-1.1777650E-02;13531;1.2586382E-02;-3.8339593E-04;1.2536498E-03;1.0011254E+03;3;
-5.7028778E-02;-6.1745178E-02;-9.0047326E-03;11671;1.8175457E-02;1.3626248E-03;5.6185084E-03;1.0014514E+03;3;
-6.0887929E-02;-6.1735597E-02;-1.5049946E-02;23453;5.2296016E-03;-7.0568733E-03;7.6782242E-03;1.0014612E+03;3;
-5.5342607E-02;-6.1937869E-02;-2.1767467E-02;20665;1.1685639E-02;1.1131489E-03;1.0221228E-03;1.0013818E+03;3;
-5.2313276E-02;-6.5338865E-02;-1.6267562E-02;6789;1.3717095E-03;1.8139618E-03;3.5381832E-03;1.0016348E+03;3;
-4.5563303E-02;-6.6411510E-02;-1.1346310E-02;20290;6.2527475E-03;4.7859750E-04;-1.0168662E-02;1.0013928E+03;3;
-4.8883699E-02;-6.3321732E-02;-5.8422205E-03;19079;1.6561940E-02;-3.2453740E-03;9.1171227E-03;1.0012236E+03;3;
-4.8016284E-02;-5.9910860E-02;-1.9596947E-02;12660;8.0218995E-03;-1.2990328E-03;5.8639976E-03;1.0015583E+03;3;
-4.2925127E-02;-5.5442508E-02;-2.1556431E-02;22072;3.1132964E-02;-4.8988988E-03;2.1777300E-02;1.0012051E+03;3;
-4.7849555E-02;-5.4923374E-02;-5.5203894E-03;14085;2.1643046E-02;3.1533181E-03;-4.2838724E-03;1.0011929E+03;3;
-6.1226033E-02;-5.3092405E-02;-4.9404646E-03;13533;-7.9123542E-04;-9.0603484E-03;-2.1906812E-03;1.0013041E+03;3;
-5.5891011E-02;-5.4849602E-02;-9.9988254E-03;15632;9.5417593E-03;5.7689617E-06;1.0461876E-03;1.0013606E+03;3;
-4.9309649E-02;-5.2722789E-02;-2.0518774E-02;20540;1.2282347E-02;-1.2149504E-02;-9.2149861E-03;1.0012799E+03;3;
-4.5058303E-02;-5.4988150E-02;-1.3260838E-02;10859;2.4544019E-02;-3.3723000E-03;7.5670658E-04;1.0013356E+03;3;
-5.9712972E-02;-4.8652716E-02;-1.1084639E-02;7818;4.7527072E-03;2.1405111E-03;-3.7952547E-03;1.0011237E+03;3;
-4.6399459E-02;-4.9040522E-02;-8.9564715E-03;14106;1.0022187E-02;-2.0887575E-03;-3.7520300E-03;1.0011764E+03;3;
-5.0539158E-02;-5.0589770E-02;-1.4168612E-02;16405;1.6764315E-02;-1.3717704E-02;-1.5253004E-03;1.0013598E+03;3;
-5.9310548E-02;-4.4742085E-02;-1.6058147E-02;9422;2.7841083E-03;-8.9730299E-04;-8.0081561E-05;1.0012790E+03;3;
-5.3550452E-02;-4.8808835E-02;-6.3708466E-03;19359;-7.2150021E-03;-8.2211867E-03;-9.9160033E-04;1.0014478E+03;3;
-5.3988099E-02;-4.8184320E-02;-2.0906895E-02;11035;7.7998089E-03;-5.4256027E-03;5.8176368E-03;1.0014477E+03;3;
-5.1557936E-02;-4.4534326E-02;-1.3773146E-02;20049;1.5273469E-02;-1.3106211E-02;-3.8746700E-03;1.0012951E+03;3;
-4.3744225E-02;-4.4465989E-02;-1.6490145E-02;6903;2.6698217E-02;-1.3515472E-02;1.3770635E-02;1.0011173E+03;3;
-4.7239531E-02;-4.4781089E-02;-2.2475366E-02;10385;6.0281791E-03;-1.7304316E-02;1.7287627E-02;1.0013137E+03;3;
-4.2449072E-02;-4.9143922E-02;-2.3763770E-02;14580;2.8594105E-02;-1.3343216E-03;1.1126002E-02;1.0018082E+03;3;
-4.2288739E-02;-6.0014494E-02;-8.3660912E-03;8041;3.1799118E-03;-1.1240201E-02;5.5424310E-04;1.0013267E+03;3;
-4.0680483E-02;-4.9673233E-02;-1.6498411E-02;8208;2.7502168E-02;-8.3040558E-03;-7.3794867E-03;1.0014604E+03;3;
-4.1803807E-02;-6.1862394E-02;-1.6149560E-02;12605;1.5429138E-02;2.8514336E-03;-8.0543123E-03;1.0012617E+03;3;
-3.8917363E-02;-4.5047671E-02;-1.0574397E-02;22520;4.4865526E-02;-1.7479256E-02;5.6592062E-06;1.0017462E+03;3;
-3.5328686E-02;-6.4316452E-02;-2.5921226E-02;24049;8.6444272E-03;-2.0094789E-03;1.7610138E-02;1.0012703E+03;3;
-4.2203821E-02;-6.1961610E-02;-2.4131948E-02;22317;1.5975935E-02;-5.5502290E-03;9.0617547E-03;1.0015126E+03;3;
-3.6932994E-02;-5.4326657E-02;-2.4496028E-02;13858;2.9381050E-02;-1.7904744E-02;1.8504901E-02;1.0014547E+03;3;
-3.8475525E-02;-5.3639214E-02;-9.0046832E-03;9590;1.4464531E-02;-4.5455978E-03;1.5730638E-02;1.0011949E+03;3;
-3.5541587E-02;-6.1728936E-02;-1.0130861E-02;9858;1.4313329E-02;9.8852599E-03;7.5893411E-03;1.0011976E+03;3;
-3.7161537E-02;-5.6149207E-02;-1.5458265E-02;21889;3.4569319E-02;-9.5411949E-03;1.5636737E-02;1.0012394E+03;3;
-2.0252859E-02;-5.3943392E-02;-7.0584537E-03;17286;5.2190069E-02;-1.2874456E-02;-8.7982602E-03;1.0012677E+03;3;
-3.1600147E-02;-5.7455704E-02;-6.9097891E-03;15360;1.9580144E-02;-1.6228935E-02;9.1274148E-03;1.0012162E+03;3;
-2.8434018E-02;-5.5718657E-02;-1.3329679E-02;17704;4.1491278E-02;-3.9658318E-03;1.1465329E-02;1.0014219E+03;3;
-3.3869427E-02;-5.8932777E-02;-1.9472545E-02;11623;4.1368399E-02;-5.9169172E-03;1.2130480E-02;1.0013389E+03;3;
-3.5051405E-02;-6.4828403E-02;-1.8046878E-02;19901;1.4883151E-02;-1.1540835E-02;8.7143518E-03;1.0013848E+03;3;
-2.9276492E-02;-6.1943904E-02;-2.4080746E-02;15775;1.5626986E-02;-2.2553973E-02;-1.8068501E-03;1.0014197E+03;3;
-2.8639751E-02;-6.2015947E-02;-1.2854901E-02;20281;1.6027173E-02;-1.2533707E-02;3.4925055E-03;1.0013069E+03;3;
-2.4418939E-02;-6.6801101E-02;-7.7131023E-03;15586;3.1194773E-03;-1.0679304E-02;5.0417231E-03;1.0011582E+03;3;
-2.3929680E-02;-6.1695389E-02;-1.7068338E-02;16711;1.4964648E-02;-1.0540057E-02;2.2165419E-03;1.0012134E+03;3;
-2.1169629E-02;-6.2505111E-02;-2.4584925E-02;19451;2.9126545E-02;-2.6691977E-02;1.2213486E-02;1.0012433E+03;3;
-2.1080928E-02;-6.1043676E-02;-9.7639104E-03;16372;1.0402868E-02;-1.5537021E-02;4.7860309E-03;1.0016406E+03;3;
-2.5842991E-02;-6.0583711E-02;-4.1733435E-03;21884;3.6554322E-02;-2.0221719E-03;5.2289418E-03;1.0012213E+03;3;
-2.4642345E-02;-5.6973089E-02;-2.2710489E-02;14546;2.5724363E-02;-1.5690319E-02;-1.0795331E-02;1.0017961E+03;3;
-2.4627347E-02;-5.0157838E-02;-1.2056515E-02;10782;3.2754511E-02;-1.5374195E-02;-1.4209482E-03;1.0013245E+03;3;
-2.9957471E-02;-5.2756261E-02;-2.1430649E-02;23843;3.7985351E-02;-1.5288653E-02;6.4840098E-04;1.0015074E+03;3;
-2.9801337E-02;-5.1709726E-02;-4.8981267E-03;7569;5.7321757E-02;-1.1297682E-02;-3.9981655E-03;1.0014676E+03;3;
-2.3564795E-02;-5.0582256E-02;-2.6127005E-02;16756;2.3109421E-02;-3.0020587E-02;1.7379614E-03;1.0012094E+03;3;
-2.3631314E-02;-5.2669749E-02;-1.7788377E-02;10204;5.5233948E-02;-4.1689638E-02;8.3300695E-03;1.0007620E+03;3;
